@RELATION dataset.arff

@ATTRIBUTE havingipaddress2 REAL
@ATTRIBUTE urllength3 REAL
@ATTRIBUTE urlshorteningservice4 REAL
@ATTRIBUTE having@symbol REAL
@ATTRIBUTE havingdoubleslash6 REAL
@ATTRIBUTE havingdashsymbol(prefixsuffix)7 REAL
@ATTRIBUTE havingmultiplesubdomains REAL
@ATTRIBUTE domainregistrationlength9 REAL
@ATTRIBUTE favicon10 REAL
@ATTRIBUTE requesturl12 REAL
@ATTRIBUTE ageofdomain19 REAL
@ATTRIBUTE webtraffic21 REAL
@ATTRIBUTE dnsrecord20 REAL
@ATTRIBUTE "target_" {-1,1}

@DATA
1,-1,1,1,1,-1,1,1,-1,1,0,1,-1,1
1,-1,1,1,1,-1,0,-1,1,1,0,1,1,1
1,-1,1,-1,1,-1,-1,1,1,1,0,1,1,-1
1,-1,1,1,1,-1,0,1,1,1,0,1,1,1
1,-1,1,1,1,1,1,-1,-1,1,0,1,-1,1
1,-1,1,1,1,-1,1,-1,1,-1,0,1,1,1
1,-1,1,1,1,-1,-1,-1,1,1,0,1,1,1
1,-1,1,1,1,-1,0,1,1,1,0,1,1,-1
-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,1,-1
1,-1,1,1,1,-1,1,-1,1,1,0,1,1,1
1,-1,1,1,1,1,-1,1,-1,1,0,1,1,1
1,-1,1,1,1,-1,-1,-1,1,1,0,1,1,-1
1,-1,1,1,1,-1,-1,-1,1,1,0,1,1,-1
1,1,1,1,1,1,1,-1,1,1,0,1,1,1
1,-1,1,1,1,-1,0,1,1,1,0,1,1,-1
1,-1,1,1,1,1,0,-1,1,1,0,1,1,1
1,-1,1,1,1,1,0,-1,1,1,0,1,1,1
1,-1,1,-1,1,-1,-1,-1,1,1,0,1,1,1
1,-1,1,1,1,-1,0,-1,1,1,0,1,1,1
1,-1,1,1,1,-1,0,-1,1,1,0,1,1,1
1,-1,1,1,1,-1,0,-1,1,1,0,1,1,1
-1,1,-1,1,-1,-1,-1,-1,1,-1,1,1,1,1
1,-1,1,1,1,-1,-1,1,1,1,0,1,1,1
1,1,1,-1,1,-1,1,-1,1,-1,0,1,1,1
1,-1,1,1,1,-1,-1,1,1,1,0,1,1,-1
1,1,1,-1,1,-1,-1,-1,-1,1,0,1,1,-1
1,-1,1,-1,1,-1,0,1,1,1,0,1,1,-1
1,-1,1,1,1,-1,-1,-1,1,1,0,1,1,1
-1,1,-1,-1,-1,-1,0,-1,1,-1,1,1,1,-1
1,-1,1,1,1,-1,-1,1,1,1,0,1,1,-1
1,-1,1,1,1,-1,0,1,1,1,0,1,1,1
1,-1,1,1,1,-1,-1,1,1,1,0,1,1,-1
1,1,1,1,1,-1,-1,1,1,1,0,1,1,-1
1,-1,1,1,1,-1,0,-1,1,1,0,1,1,-1
1,-1,1,1,1,1,0,-1,-1,1,0,1,-1,1
1,-1,1,1,1,-1,1,-1,-1,1,0,1,-1,1
1,1,1,1,-1,1,1,-1,-1,1,1,1,-1,1
1,-1,1,1,1,-1,0,1,1,1,0,1,1,-1
1,-1,1,-1,1,1,1,-1,1,1,0,1,1,1
1,1,1,1,1,-1,0,-1,1,1,0,1,1,1
1,-1,1,1,1,-1,-1,-1,1,-1,0,1,1,-1
1,-1,1,1,1,-1,1,-1,1,1,0,1,1,-1
1,-1,1,1,1,-1,1,1,1,1,0,1,1,1
1,-1,1,1,1,-1,-1,1,1,1,0,1,1,-1
1,-1,1,1,1,1,1,-1,1,1,0,1,1,1
1,-1,1,1,1,-1,0,1,-1,1,0,1,-1,1
-1,1,-1,1,-1,-1,1,-1,1,-1,1,1,-1,-1
1,-1,1,1,1,1,1,-1,1,1,0,1,1,1
1,-1,1,-1,1,-1,0,1,1,1,0,1,1,-1
1,-1,1,1,1,-1,-1,-1,-1,1,0,1,1,-1
-1,-1,-1,1,-1,-1,0,-1,1,-1,0,1,1,1
1,-1,1,1,1,-1,0,1,1,1,0,1,1,-1
1,-1,1,1,1,-1,-1,-1,1,1,0,1,1,1
1,-1,1,1,-1,-1,1,-1,1,1,0,1,1,1
1,-1,1,1,-1,-1,1,-1,1,1,0,1,1,1
1,1,1,1,1,1,1,-1,1,1,0,1,1,1
1,-1,1,1,1,1,0,-1,1,1,0,1,1,1
1,-1,1,1,1,-1,-1,-1,1,1,0,1,1,1
1,-1,1,-1,1,1,-1,-1,1,1,0,1,1,1
1,1,1,1,1,-1,-1,-1,1,1,0,1,1,-1
1,-1,1,1,1,-1,-1,1,1,1,0,1,1,-1
1,1,1,1,1,1,-1,-1,1,1,0,1,1,1
1,-1,1,1,-1,-1,-1,1,1,1,0,1,1,-1
1,-1,1,1,1,-1,0,1,1,1,0,1,1,-1
1,-1,1,1,1,-1,-1,1,1,1,0,1,1,-1
-1,-1,-1,1,1,-1,0,-1,1,-1,0,1,1,-1
1,1,1,-1,1,-1,0,-1,1,1,0,1,1,-1
1,-1,1,1,1,-1,1,-1,1,1,0,1,1,-1
1,-1,1,1,1,-1,-1,1,1,1,0,1,1,-1
1,-1,1,1,-1,-1,-1,-1,1,1,0,1,1,1
1,1,1,1,1,-1,0,-1,1,1,0,1,1,1
1,-1,1,1,1,-1,-1,1,1,1,0,1,1,1
1,1,1,1,1,-1,1,-1,1,1,0,1,1,1
1,1,1,1,1,-1,0,-1,1,1,0,1,1,1
1,-1,1,1,1,1,-1,-1,1,1,0,1,1,1
1,-1,1,1,1,-1,1,1,-1,1,0,1,-1,1
1,-1,1,1,1,1,1,-1,1,1,0,1,1,1
1,1,1,1,1,-1,1,-1,1,1,0,1,1,1
1,-1,1,1,1,-1,0,-1,-1,1,0,-1,-1,1
1,1,1,-1,1,-1,1,-1,1,1,0,1,1,-1
1,-1,1,1,1,-1,1,1,1,1,0,1,1,-1
1,-1,1,1,1,-1,1,1,1,1,0,1,1,-1
1,-1,1,1,1,1,1,-1,1,1,0,1,1,1
1,-1,1,-1,1,-1,1,-1,1,1,0,1,1,1
-1,-1,-1,1,-1,-1,0,-1,1,-1,1,1,1,1
1,-1,1,1,1,1,0,-1,1,1,0,1,1,1
1,-1,1,1,1,-1,-1,-1,1,1,0,1,1,1
1,-1,1,1,1,-1,-1,-1,-1,1,0,1,-1,1
-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,1,-1,-1
1,-1,1,-1,1,-1,-1,1,1,1,0,1,1,1
1,-1,1,1,-1,-1,1,1,1,1,0,1,1,-1
1,-1,1,1,1,-1,0,-1,1,1,0,1,1,-1
1,-1,1,1,1,1,-1,1,-1,1,0,1,-1,1
1,-1,1,1,1,-1,1,1,1,1,0,1,1,-1
1,-1,1,1,1,-1,0,-1,1,1,0,1,1,1
-1,1,-1,1,-1,-1,1,-1,1,-1,1,1,1,1
1,-1,1,1,1,-1,1,-1,1,1,0,1,1,-1
1,1,1,1,1,-1,1,-1,1,1,0,1,1,-1
1,-1,1,-1,1,-1,0,-1,1,1,0,1,1,-1
1,-1,1,1,-1,-1,1,1,1,1,0,1,1,1
-1,-1,-1,1,-1,-1,0,-1,1,-1,1,1,1,1
1,-1,1,1,1,-1,0,-1,1,1,0,1,1,1
1,-1,1,1,1,-1,-1,-1,1,1,0,1,1,1
1,1,1,1,1,-1,0,-1,1,1,0,1,1,1
1,-1,1,1,1,-1,1,1,1,1,0,1,1,1
1,1,-1,1,1,1,-1,-1,1,-1,0,1,1,1
-1,-1,-1,1,-1,1,1,1,1,-1,0,1,1,1
1,-1,1,1,1,-1,-1,-1,1,-1,0,1,1,-1
1,-1,1,1,1,-1,1,1,1,1,0,1,1,-1
1,-1,1,-1,1,-1,-1,-1,1,1,0,1,1,1
-1,-1,-1,1,-1,-1,0,-1,-1,-1,1,1,-1,-1
-1,-1,-1,1,-1,-1,0,1,1,-1,1,1,1,1
1,1,1,1,1,-1,-1,-1,-1,1,0,-1,-1,1
1,-1,1,1,1,-1,-1,-1,-1,1,0,1,-1,-1
1,-1,1,1,1,1,-1,-1,1,1,0,1,1,1
1,1,1,-1,1,-1,-1,-1,1,1,0,1,1,1
1,1,1,1,1,-1,1,-1,1,1,0,1,1,1
1,1,1,1,1,1,-1,-1,1,1,0,1,1,1
1,-1,1,1,1,-1,-1,1,-1,1,0,1,1,1
1,-1,1,1,1,1,-1,-1,1,1,0,1,1,1
1,-1,1,1,1,-1,-1,-1,1,1,0,1,1,-1
1,-1,1,1,1,1,-1,-1,-1,1,0,-1,-1,1
1,-1,1,1,1,-1,1,-1,1,1,0,1,1,1
1,-1,1,1,1,-1,-1,1,1,1,0,1,1,-1
1,-1,1,1,1,-1,0,1,1,1,0,1,1,1
1,1,1,1,1,-1,0,-1,1,1,0,1,1,-1
1,-1,1,1,1,-1,-1,-1,1,1,0,1,1,1
1,-1,1,-1,1,-1,0,-1,1,1,0,1,1,-1
1,0,1,-1,1,-1,-1,-1,-1,-1,0,1,-1,-1
1,-1,1,-1,1,-1,0,1,1,1,0,1,1,-1
1,1,1,1,1,-1,1,-1,1,-1,0,1,1,1
1,-1,1,-1,1,-1,-1,1,1,1,0,1,1,-1
1,1,1,1,1,-1,1,-1,-1,-1,0,1,-1,1
-1,1,-1,1,-1,-1,0,-1,1,-1,1,1,1,1
1,-1,1,1,1,-1,-1,-1,1,1,0,1,1,1
1,-1,1,1,1,-1,-1,-1,1,1,0,1,1,1
1,1,1,1,1,-1,1,-1,1,1,0,1,1,1
1,-1,1,1,1,-1,-1,-1,1,1,0,1,1,1
1,-1,1,-1,1,-1,-1,1,1,1,0,1,1,-1
1,-1,1,-1,1,-1,0,1,1,1,0,1,1,-1
1,-1,1,1,1,1,0,-1,1,1,0,1,1,1
1,-1,1,1,1,-1,1,-1,1,1,0,1,1,1
-1,-1,-1,1,-1,1,1,-1,1,-1,1,1,1,1
1,1,1,1,1,-1,1,-1,1,1,0,1,1,1
1,-1,1,-1,1,-1,0,1,-1,1,0,-1,-1,-1
1,-1,1,-1,1,-1,-1,1,1,1,0,1,1,-1
1,-1,1,1,1,1,-1,-1,1,1,0,1,1,1
1,-1,1,-1,1,-1,-1,1,1,1,0,1,1,-1
1,1,1,1,1,-1,-1,-1,1,1,0,1,1,-1
1,-1,1,1,1,-1,-1,-1,1,1,0,1,1,-1
1,1,1,-1,1,-1,1,-1,1,1,0,1,1,1
1,-1,1,1,1,-1,-1,1,1,1,0,1,1,-1
1,0,1,1,1,-1,-1,-1,1,1,0,1,1,1
1,-1,1,1,1,-1,0,1,1,-1,0,1,1,-1
-1,1,-1,1,-1,-1,0,-1,1,-1,0,1,1,-1
1,-1,1,1,1,-1,0,-1,1,1,0,1,1,-1
1,-1,1,1,1,-1,-1,1,1,1,0,1,1,1
-1,-1,-1,1,-1,-1,1,-1,1,-1,1,1,1,1
1,-1,1,1,1,-1,1,-1,-1,1,0,1,1,1
1,-1,1,1,1,-1,0,-1,1,1,0,1,1,-1
1,-1,1,1,1,-1,-1,1,1,1,0,1,1,-1
1,-1,1,1,1,-1,-1,1,1,1,0,1,1,-1
1,1,1,1,1,-1,0,-1,1,1,0,1,1,-1
1,-1,1,1,1,-1,0,1,1,1,0,1,1,-1
1,-1,1,1,1,-1,1,-1,-1,1,0,1,-1,1
1,-1,1,1,1,-1,1,1,1,1,0,1,1,-1
1,-1,1,1,1,-1,1,-1,-1,1,0,1,1,1
1,-1,1,1,1,1,1,1,1,1,0,1,1,1
1,-1,1,1,1,-1,-1,-1,1,1,0,1,1,1
1,-1,1,1,1,-1,-1,1,1,1,0,1,1,1
1,-1,1,1,1,-1,1,-1,1,1,0,1,1,1
1,-1,1,1,-1,-1,0,-1,1,-1,0,1,1,-1
-1,-1,-1,1,-1,-1,1,1,1,-1,1,1,1,1
-1,-1,-1,1,-1,-1,0,1,1,-1,0,1,1,1
1,-1,1,-1,1,-1,-1,-1,1,1,0,1,1,-1
1,-1,1,1,1,-1,0,1,-1,1,0,1,-1,-1
-1,-1,-1,1,-1,-1,-1,1,1,-1,1,1,1,1
1,-1,1,1,1,-1,0,-1,1,1,0,1,1,-1
1,1,1,1,1,1,-1,-1,-1,1,0,1,1,1
1,-1,1,-1,1,-1,1,-1,1,1,0,1,1,1
1,-1,1,1,1,-1,-1,-1,-1,1,0,1,-1,1
1,-1,1,1,1,-1,1,-1,1,1,0,1,1,1
1,-1,1,1,1,-1,1,-1,1,1,0,1,1,1
1,-1,1,1,1,-1,-1,1,1,1,0,1,1,1
1,-1,1,1,1,-1,-1,-1,1,1,0,1,1,-1
1,-1,1,1,1,-1,-1,1,-1,1,0,1,1,1
1,-1,1,1,1,-1,-1,1,1,1,0,1,1,1
1,-1,1,1,1,1,-1,1,1,1,0,1,1,1
1,-1,1,1,1,-1,1,1,1,1,0,1,1,1
1,-1,1,1,1,-1,-1,-1,1,1,0,1,1,-1
1,-1,1,1,1,-1,1,-1,1,1,0,1,1,1
1,-1,1,1,1,-1,1,-1,1,1,0,1,1,1
1,-1,1,1,1,-1,1,1,1,1,0,1,1,-1
1,-1,1,1,1,-1,1,-1,-1,1,0,-1,-1,1
-1,1,-1,1,-1,1,-1,-1,1,-1,0,1,1,1
1,-1,1,1,1,-1,0,1,1,1,0,1,1,-1
1,-1,1,1,1,-1,1,-1,1,1,0,1,1,-1
1,-1,1,1,1,-1,-1,-1,1,1,0,1,1,-1
1,-1,1,-1,1,-1,-1,-1,-1,1,0,1,-1,-1
1,1,1,1,1,-1,1,-1,1,1,0,1,1,1
1,-1,1,1,1,-1,-1,1,1,1,0,1,1,-1
1,-1,1,1,1,-1,1,-1,1,1,0,1,1,1
-1,-1,-1,1,-1,-1,1,-1,1,-1,1,1,1,1
1,-1,1,1,1,-1,-1,-1,1,1,0,1,1,-1
1,-1,1,1,1,-1,1,1,1,1,0,1,1,-1
1,-1,1,1,1,-1,-1,1,1,-1,0,1,1,1
1,-1,1,1,1,-1,0,-1,1,1,0,1,1,-1
1,-1,1,1,1,-1,-1,-1,1,1,0,1,1,1
1,-1,1,1,1,-1,0,1,1,1,0,1,1,-1
1,-1,1,1,1,-1,0,1,1,1,0,1,1,-1
1,-1,1,1,1,-1,0,-1,1,1,0,1,1,1
-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
1,-1,1,1,1,1,1,1,1,1,0,1,1,1
1,-1,1,1,1,1,-1,1,1,1,0,1,1,1
-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,1,1
1,1,1,1,1,-1,-1,-1,1,1,0,1,1,-1
1,-1,1,1,1,-1,0,1,-1,1,0,1,-1,1
1,-1,1,1,1,-1,-1,-1,-1,1,0,1,-1,-1
1,-1,1,1,1,1,-1,-1,1,1,0,1,1,1
1,-1,1,-1,1,-1,-1,-1,1,1,0,1,1,-1
1,-1,1,1,1,1,0,1,-1,1,0,-1,-1,1
1,1,1,1,1,-1,1,-1,1,1,0,1,1,1
1,-1,1,1,1,-1,1,-1,1,1,0,1,1,1
-1,1,-1,1,-1,-1,-1,-1,1,-1,1,1,1,1
1,-1,1,-1,1,-1,-1,-1,1,1,0,1,1,-1
1,1,1,1,1,-1,0,-1,-1,1,0,-1,1,1
1,-1,1,1,1,-1,1,-1,1,1,0,1,1,-1
1,-1,1,1,1,1,0,-1,-1,1,0,1,-1,1
1,-1,1,1,1,-1,-1,-1,1,1,0,1,1,1
1,1,-1,1,1,-1,-1,-1,1,1,0,1,1,-1
1,-1,1,1,1,-1,1,1,1,1,0,1,1,1
1,-1,1,1,1,-1,0,-1,1,1,0,1,1,-1
-1,-1,-1,1,-1,-1,0,1,-1,-1,0,1,-1,-1
1,-1,1,1,1,1,-1,-1,1,1,0,1,1,1
1,-1,1,1,1,-1,0,1,1,1,0,1,1,-1
1,-1,1,1,1,-1,1,-1,-1,1,0,1,1,1
1,-1,1,1,1,-1,0,-1,1,1,0,1,1,-1
1,-1,1,1,1,-1,1,-1,1,1,0,1,1,1
1,-1,1,1,1,-1,-1,-1,1,1,0,1,1,-1
1,-1,1,1,1,-1,-1,1,1,1,0,1,1,-1
1,1,1,1,1,-1,0,-1,1,1,0,1,1,1
-1,-1,-1,1,-1,1,0,-1,1,-1,1,1,1,1
1,1,1,1,1,-1,-1,-1,-1,1,0,1,-1,1
1,-1,1,1,1,-1,1,-1,1,1,0,1,1,1
1,-1,1,1,1,-1,1,-1,1,1,0,1,1,1
1,-1,1,1,1,-1,-1,-1,1,1,0,1,1,1
-1,1,-1,1,-1,-1,0,-1,-1,-1,1,-1,-1,-1
1,-1,1,1,1,-1,-1,1,1,1,0,1,1,-1
1,-1,1,1,1,-1,1,-1,1,1,0,1,1,1
1,-1,1,1,1,-1,1,1,1,1,0,1,1,-1
1,-1,1,1,1,-1,1,-1,1,-1,0,1,1,1
1,1,1,1,1,-1,-1,-1,1,1,0,-1,-1,1
1,-1,1,1,1,-1,-1,-1,-1,1,0,-1,-1,-1
1,-1,1,1,1,-1,-1,-1,1,1,0,1,1,-1
1,-1,1,1,1,-1,-1,1,1,1,0,1,1,-1
1,-1,1,1,1,-1,0,-1,-1,1,0,1,-1,1
-1,-1,-1,1,-1,-1,1,-1,1,-1,1,1,1,1
-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,1,1
1,-1,1,1,1,-1,-1,-1,1,1,0,1,1,-1
1,-1,1,1,1,1,-1,-1,-1,1,0,1,1,1
-1,-1,-1,1,-1,1,-1,-1,1,-1,0,1,1,1
1,-1,1,1,1,-1,0,1,1,1,0,1,1,-1
1,-1,1,1,1,-1,0,1,-1,1,0,1,1,-1
1,-1,1,-1,1,-1,-1,-1,1,1,0,1,1,1
1,-1,1,1,1,1,0,1,1,1,0,1,1,1
-1,1,-1,1,-1,-1,-1,-1,1,-1,1,1,1,1
1,-1,1,1,1,-1,-1,1,-1,1,0,1,-1,-1
-1,1,-1,1,-1,1,0,-1,-1,-1,1,-1,1,1
1,-1,1,1,1,-1,0,-1,1,1,0,1,1,-1
1,-1,1,1,1,-1,-1,-1,1,1,0,1,1,-1
1,-1,1,1,1,-1,-1,-1,1,1,0,1,1,-1
1,-1,1,1,1,-1,-1,-1,-1,1,0,-1,1,1
1,-1,1,1,1,1,1,1,1,1,0,1,1,1
1,1,1,1,1,-1,0,-1,-1,1,0,1,1,-1
1,-1,1,1,1,-1,1,-1,1,1,0,1,1,1
1,-1,1,-1,1,-1,-1,-1,1,1,0,1,1,1
-1,1,-1,1,-1,-1,0,1,-1,-1,1,1,1,1
1,-1,1,1,1,-1,1,1,1,1,0,1,1,-1
1,-1,1,1,1,-1,-1,1,1,1,0,1,1,-1
1,-1,1,1,1,-1,-1,-1,1,1,0,1,1,-1
1,-1,1,1,1,-1,1,-1,1,1,0,1,1,1
1,-1,1,1,1,1,-1,-1,1,1,0,1,1,1
1,-1,1,1,1,-1,-1,-1,1,1,0,1,1,-1
1,1,1,1,1,1,-1,-1,1,1,0,1,1,1
1,1,1,1,1,-1,0,-1,1,1,0,1,1,1
1,-1,1,1,1,-1,0,-1,1,1,0,1,1,-1
1,-1,1,1,1,-1,0,1,1,1,0,1,1,-1
1,-1,1,1,1,-1,0,1,1,1,0,1,1,-1
1,-1,1,1,1,-1,1,-1,-1,1,0,-1,-1,1
1,-1,1,-1,1,1,-1,1,1,1,0,1,1,1
1,-1,1,1,1,-1,1,-1,-1,1,0,1,1,1
1,-1,1,1,1,-1,-1,1,1,1,0,1,1,-1
1,-1,1,1,1,-1,0,-1,-1,1,0,1,-1,-1
1,-1,1,-1,1,-1,0,1,1,1,0,1,1,-1
1,-1,1,1,1,-1,-1,1,1,1,0,1,1,-1
1,-1,1,-1,1,1,-1,-1,1,1,0,1,1,1
1,-1,1,1,1,-1,1,-1,1,1,0,1,1,-1
-1,-1,-1,1,-1,-1,-1,1,1,-1,1,1,1,1
1,-1,1,1,1,1,0,-1,-1,-1,0,-1,1,1
1,-1,1,1,1,1,1,1,1,1,0,1,1,1
1,-1,1,1,1,-1,1,-1,1,1,0,1,1,1
1,-1,1,1,1,-1,0,1,-1,-1,0,1,-1,-1
1,-1,1,-1,1,-1,-1,-1,1,1,0,1,1,-1
1,-1,1,1,1,-1,0,-1,1,1,0,1,1,-1
1,-1,1,1,1,-1,1,1,1,1,0,1,1,1
1,-1,1,1,1,-1,1,-1,1,1,0,1,1,-1
-1,-1,-1,1,-1,1,1,-1,1,-1,1,1,1,1
1,-1,1,1,1,-1,0,1,1,1,0,1,1,-1
-1,-1,-1,1,-1,-1,-1,1,1,-1,1,1,1,1
-1,-1,-1,1,-1,-1,0,1,-1,-1,1,1,1,-1
1,-1,1,1,1,1,1,-1,-1,1,0,1,1,1
1,-1,1,1,1,-1,0,1,-1,1,0,1,-1,-1
1,-1,1,1,1,1,-1,-1,1,1,0,1,1,1
1,-1,1,1,1,-1,-1,1,1,1,0,1,1,1
1,-1,1,1,1,-1,0,-1,1,1,0,1,1,-1
1,-1,1,1,1,1,-1,-1,1,1,0,1,1,1
1,-1,1,1,1,-1,0,-1,1,1,0,1,1,1
1,-1,1,1,1,-1,0,1,1,1,0,1,1,-1
1,-1,1,-1,1,-1,0,-1,1,1,0,1,1,-1
1,-1,1,1,1,-1,0,1,1,1,0,1,1,1
1,-1,1,1,1,-1,-1,1,-1,1,0,1,1,-1
1,1,1,1,1,-1,0,-1,1,1,0,1,1,-1
1,1,1,1,1,-1,-1,-1,1,1,0,1,1,-1
-1,1,-1,1,-1,1,-1,-1,1,-1,1,1,1,1
1,1,1,-1,1,-1,0,-1,1,1,0,1,1,1
1,-1,1,1,1,-1,-1,1,1,1,0,1,1,-1
1,-1,1,1,1,-1,-1,-1,-1,-1,0,1,-1,-1
1,0,1,1,1,-1,-1,1,1,-1,0,1,1,-1
1,-1,1,1,1,-1,0,-1,-1,1,0,-1,-1,-1
1,1,1,1,1,-1,0,-1,1,1,0,1,1,-1
1,-1,1,1,1,-1,0,1,-1,1,0,1,1,-1
1,-1,1,1,1,-1,-1,-1,-1,1,0,1,-1,-1
1,1,1,1,1,-1,-1,-1,-1,1,0,1,1,-1
-1,-1,-1,1,-1,1,-1,-1,1,-1,1,1,1,1
1,-1,1,1,1,-1,1,-1,1,1,0,1,1,-1
1,-1,1,-1,1,-1,-1,1,1,1,0,1,1,1
1,-1,1,1,1,-1,1,1,1,1,0,1,1,-1
1,-1,1,1,1,-1,1,-1,-1,1,0,1,-1,-1
1,-1,1,1,1,-1,-1,-1,1,1,0,1,1,-1
1,1,1,1,1,-1,0,-1,1,1,0,1,1,-1
1,-1,1,1,1,-1,-1,-1,1,1,0,1,1,-1
1,-1,1,1,1,1,1,-1,1,-1,0,1,1,1
1,-1,1,1,1,-1,0,-1,1,1,0,1,1,-1
1,1,1,1,1,1,1,-1,1,1,0,1,1,1
1,-1,1,1,1,-1,-1,-1,1,1,0,1,1,-1
1,-1,1,1,1,-1,0,-1,1,1,0,1,1,1
1,-1,1,1,1,-1,-1,-1,1,1,0,1,1,-1
1,1,1,1,1,-1,0,-1,1,1,0,1,1,-1
1,-1,1,1,1,-1,0,-1,1,1,0,1,1,-1
1,-1,1,-1,1,-1,-1,1,1,1,0,1,1,-1
1,-1,1,1,1,-1,1,1,1,1,0,1,1,1
1,-1,1,1,1,-1,0,1,1,1,0,1,1,-1
1,-1,1,1,1,-1,1,-1,1,1,0,1,1,1
1,-1,1,1,1,-1,1,1,1,1,0,1,1,1
1,-1,1,-1,1,-1,0,-1,1,-1,0,1,1,-1
1,1,1,1,1,-1,0,-1,-1,1,0,1,1,1
1,-1,1,1,1,1,-1,1,-1,1,0,1,1,1
1,-1,1,1,1,-1,1,-1,-1,1,0,1,-1,1
-1,-1,-1,1,1,1,1,-1,1,-1,0,1,1,1
1,-1,1,1,1,-1,0,-1,1,1,0,1,1,-1
1,-1,1,1,1,-1,0,1,1,1,0,1,1,-1
1,-1,1,1,1,-1,0,1,1,1,0,1,1,-1
1,-1,1,1,1,-1,-1,-1,1,1,0,1,1,-1
1,-1,1,1,1,1,-1,-1,1,1,0,1,1,1
1,-1,1,1,1,1,1,-1,1,1,0,1,1,1
1,-1,1,1,1,1,-1,-1,1,1,0,1,1,1
-1,-1,-1,1,-1,-1,0,-1,-1,-1,1,-1,-1,-1
1,-1,1,1,1,-1,0,-1,1,1,0,1,1,-1
1,-1,1,1,1,1,-1,1,1,1,0,1,1,1
1,-1,1,1,1,-1,0,1,1,1,0,1,1,-1
-1,-1,-1,1,-1,-1,0,1,1,-1,1,1,1,1
1,-1,1,1,1,-1,-1,-1,1,1,0,1,1,1
1,1,1,-1,1,-1,1,-1,1,1,0,1,1,1
1,-1,1,1,1,-1,-1,-1,1,1,0,1,1,-1
1,-1,1,1,1,-1,1,-1,1,1,0,1,1,1
1,1,1,1,1,-1,0,-1,1,-1,0,1,1,-1
1,1,1,1,1,-1,0,-1,-1,1,0,1,-1,1
1,1,1,1,1,-1,0,-1,1,-1,0,1,1,-1
1,1,1,1,1,-1,-1,-1,-1,1,0,1,1,1
1,-1,1,1,1,-1,-1,1,1,1,0,1,1,-1
-1,1,1,1,-1,-1,-1,-1,1,-1,0,1,1,-1
1,-1,1,1,1,-1,0,-1,1,1,0,1,1,-1
1,-1,1,1,1,-1,1,-1,1,1,0,1,1,-1
1,-1,1,1,1,-1,-1,1,1,1,0,1,1,-1
1,-1,1,1,1,-1,-1,-1,1,1,0,1,1,-1
1,-1,1,1,1,-1,0,1,-1,-1,0,1,-1,-1
1,-1,1,1,1,-1,0,1,1,1,0,1,1,-1
1,1,1,1,1,-1,-1,-1,1,1,0,1,1,-1
1,-1,1,1,1,-1,-1,-1,-1,1,0,1,-1,1
1,-1,1,1,1,-1,1,-1,-1,1,0,1,-1,1
-1,-1,-1,1,-1,-1,1,1,1,-1,1,1,1,1
1,-1,1,-1,1,-1,0,1,1,1,0,1,1,-1
1,-1,1,1,1,-1,-1,-1,1,1,0,1,1,1
1,-1,1,1,1,-1,0,1,-1,1,0,1,1,-1
1,-1,1,1,1,-1,1,1,-1,1,0,1,1,1
1,1,1,1,1,-1,-1,-1,1,-1,0,1,1,-1
1,-1,1,1,1,-1,1,-1,1,1,0,1,1,1
1,-1,1,1,1,-1,-1,-1,1,1,0,1,1,-1
1,-1,1,1,1,1,1,-1,1,1,0,1,1,1
1,-1,1,1,1,-1,-1,1,1,1,0,1,1,-1
1,-1,1,1,1,-1,-1,1,1,1,0,1,1,-1
1,0,1,1,1,-1,0,1,1,-1,0,1,1,1
-1,1,-1,1,-1,-1,0,-1,1,-1,1,1,1,-1
1,-1,1,1,1,-1,-1,-1,1,1,0,1,1,-1
1,-1,1,1,1,-1,1,-1,-1,1,0,-1,-1,1
1,-1,1,-1,1,-1,1,1,1,1,0,1,1,1
1,-1,1,1,1,-1,-1,-1,1,1,0,1,1,1
-1,-1,-1,1,-1,-1,-1,1,1,-1,1,1,1,1
-1,-1,-1,1,-1,-1,1,1,1,-1,1,1,1,1
-1,-1,-1,1,-1,-1,0,-1,-1,-1,0,1,-1,-1
1,-1,1,1,-1,-1,-1,1,1,1,0,1,1,-1
1,-1,1,1,1,-1,-1,-1,1,1,0,1,1,-1
1,-1,1,1,-1,-1,-1,-1,1,1,1,1,1,-1
1,-1,1,1,1,-1,0,1,1,1,0,1,1,-1
1,-1,1,1,1,-1,1,-1,1,1,0,1,1,1
1,-1,1,1,1,-1,-1,1,1,1,0,1,1,-1
1,-1,1,1,1,-1,-1,-1,1,1,0,1,1,-1
1,1,1,1,1,-1,-1,-1,1,1,0,1,1,-1
1,-1,1,-1,1,-1,-1,1,1,1,0,1,1,-1
1,-1,1,-1,1,-1,-1,-1,1,1,0,1,1,1
-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,1,1
1,-1,1,1,1,-1,-1,1,1,1,0,1,1,-1
1,-1,1,1,1,1,1,-1,1,1,0,1,1,1
1,-1,1,1,1,-1,-1,-1,-1,1,0,1,1,-1
